Device ID,Time [UTC+00:00],PM1 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM1 1-Hour Mean Mass Concentration Raw [ug/m3],PM1 1-Hour Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM2.5 1-Hour Mean Mass Concentration Raw [ug/m3],PM2.5 1-Hour Mean Number Concentration [#/cm3],PM2.5 NowCast Mass Concentration [ug/m3],PM2.5 NowCast AQI (US EPA),PM2.5 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM2.5 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM2.5 24-Hour Rolling Mean Number Concentration [#/cm3],PM2.5 1-Hour Mean AQI (WA DWER),PM10 1-Hour Mean Mass Concentration Calibrated [ug/m3],PM10 1-Hour Mean Mass Concentration Raw [ug/m3],PM10 1-Hour Mean Number Concentration [#/cm3],PM10 24-Hour Rolling Mean Mass Concentration Calibrated [ug/m3],PM10 24-Hour Rolling Mean Mass Concentration Raw [ug/m3],PM10 24-Hour Rolling Mean Number Concentration [#/cm3],PM10 1-Hour Mean AQI (WA DWER),NO2 1-Hour Mean Concentration Calibrated [ppb],NO2 1-Hour Mean Concentration Raw [ppb],NO2 1-Hour Mean AQI (US EPA),NO2 1-Hour Mean AQI (WA DWER),O3 1-Hour Mean Concentration Raw [ppb],Temperature Internal 1-Hour Mean [degC],Rel. Humidity Internal 1-Hour Mean [%],Wind Speed 1-Hour Mean [m/s],Wind Direction 1-Hour Mean [degrees],latitude,longitude
A9YQLGCC,2022-10-19T08:00:00.000Z,,41.23,58.47,,75.52,62.33,,157,,34.55,28.99,76,,108.07,63.24,,48.31,29.3,108,,8,8,8,,9.91,76.89,,,42.5366089,20.2955676
A2027ZB9,2022-10-19T08:00:00.000Z,,39.36,75.4,,62.24,79.35,,163,,47.78,45.02,62,,79.22,79.96,,58.64,45.45,79,,-24.89,,,,20.61,48.97,,,44.797027,20.528377
RQCHFQWB,2022-10-19T08:00:00.000Z,,,,,40.74,,,117,,24.36,,41,,46.28,,,30.59,,46,,20.91,20,21,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-10-19T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,16.94,16,17,30.74,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-10-19T08:00:00.000Z,,,,,51.76,,,130,,21.8,,52,,58.91,,,25.87,,59,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-10-19T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,23.8,22,24,,,,,,44.652336,20.931675
RQMLY1RN,2022-10-19T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,21.46,20,21,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-10-19T08:00:00.000Z,,,,,46.89,,,132,,26.7,,47,,66.34,,,49.39,,66,,17.41,16,17,29.74,,,,,44.82111999999999,20.459113000000002
A5H2PCSZ,2022-10-19T07:00:00.000Z,,44.62,103.88,,67.41,109.14,,148,,28.8,34.68,67,,77.8,109.78,,33.16,34.93,78,,7.7,7,8,,21.88,48,,,44.797027,20.528377
AQVRLJYL,2022-10-19T07:00:00.000Z,,,,,,,,,,55.76,28.3,,,,,,107.46,28.8,,,11.23,11,11,,12.6,59.46,,,44.664514,20.928384
A9YQLGCC,2022-10-19T07:00:00.000Z,,37.56,45.38,,64.97,48.29,,152,,32.45,27.24,65,,94.46,48.98,,45.11,27.52,94,,13.28,13,13,,5.37,86.58,,,42.5366089,20.2955676
A2027ZB9,2022-10-19T07:00:00.000Z,,47.54,82.34,,78.11,86.85,,171,,46.06,42.62,78,,100.47,87.67,,56.31,43.03,100,,12.28,12,12,,14.95,63.46,,,44.797027,20.528377
A0VTV4M9,2022-10-19T07:00:00.000Z,,43.14,58.43,,69.73,61.56,,158,,57.69,53.92,70,,93.69,62.16,,76.16,54.51,94,,21.71,20,22,,9.18,78.11,,,44.010408,20.91121
ABZ0QQ65,2022-10-19T07:00:00.000Z,,37.56,95.67,,59.89,100.53,,140,,33.04,44.83,60,,74.44,101.28,,39.76,45.11,74,,8.05,8,8,,22.52,36.13,,,44.664514,20.928384
AHVMMMWN,2022-10-19T07:00:00.000Z,,82.57,119.5,,135.66,125.8,,180,,41.99,33.76,136,,182.28,127,,57.01,34.09,182,,11.55,11,12,,2.71,80.2,,,43.0671684,22.4085712
AY1R2WBZ,2022-10-19T07:00:00.000Z,,37.69,77.56,,59.39,81.3,,129,,28.74,31.3,59,,77.78,82.01,,34.68,31.54,78,,0.22,0,0,,18.6,40.9,,,43.0671684,22.4085712
AC8QFXSV,2022-10-19T07:00:00.000Z,,16.01,19.66,,27.39,20.46,,61,,12.56,10.71,27,,37.23,20.65,,17.21,10.84,37,,12.32,12,12,,4.97,63.48,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-19T07:00:00.000Z,,35.5,69.05,,56.68,72.75,,134,,43.9,56.13,57,,80.25,73.52,,60.98,56.72,80,,12.45,12,12,,18.43,45.05,,,44.010408,20.91121
RQCHFQWB,2022-10-19T07:00:00.000Z,,,,,44.11,,,121,,23.28,,44,,49.94,,,29.56,,50,,21.28,20,21,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-10-19T07:00:00.000Z,,,,,49.36,,,135,,25.47,,49,,68,,,48.14,,68,,21.48,20,21,16.21,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-10-19T07:00:00.000Z,,,,,49.95,,,118,,20.67,,50,,60.72,,,24.76,,61,,,,,,,,,,44.664084,20.926728999999998
RNVM05M6,2022-10-19T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,20.02,19,20,17.45,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-10-19T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,19.93,19,20,,,,,,44.652336,20.931675
RQMLY1RN,2022-10-19T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,25.29,24,25,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-10-19T06:00:00.000Z,,31.65,64,,49.59,67.16,,117,,27.74,32.49,50,,64.36,67.73,,32.09,32.73,64,,23.56,22,24,,20.15,54.55,,,44.797027,20.528377
A9YQLGCC,2022-10-19T06:00:00.000Z,,37.2,39.9,,61.91,42.18,,140,,31.04,26.14,62,,91.24,42.73,,42.95,26.4,91,,13.28,13,13,,2.31,86.77,,,42.5366089,20.2955676
AC8QFXSV,2022-10-19T06:00:00.000Z,,3.41,5.3,,7.72,5.49,,27,,12.56,10.65,8,,9.93,5.56,,17.08,10.78,10,,18.46,17,18,,-1.24,75.88,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-19T06:00:00.000Z,,29.8,51.59,,46.73,54.31,,115,,43.37,55.18,47,,66.15,54.84,,60.15,55.76,66,,7.24,7,7,,18.39,40.87,,,44.010408,20.91121
AQVRLJYL,2022-10-19T06:00:00.000Z,,31.71,27.28,,51.76,28.35,,,,55.76,28.3,52,,106.27,28.82,,107.46,28.8,106,,12.1,11,12,,6.61,69.78,,,44.664514,20.928384
A2027ZB9,2022-10-19T06:00:00.000Z,,65.8,108.07,,114.51,114.28,,180,,44.01,40.05,115,,138.55,115.52,,53.46,40.44,139,,35.3,33,35,,10.96,75.42,,,44.797027,20.528377
AY1R2WBZ,2022-10-19T06:00:00.000Z,,29.87,52,,46.26,54.35,,98,,28.46,30.69,46,,58.23,54.74,,34.3,30.92,58,,-3.78,,,,18.16,39.38,,,43.0671684,22.4085712
A0VTV4M9,2022-10-19T06:00:00.000Z,,45.2,58.34,,74.79,61.41,,157,,57.33,53.39,75,,102.22,62.19,,75.67,53.98,102,,21.65,20,22,,6.94,77.4,,,44.010408,20.91121
AHVMMMWN,2022-10-19T06:00:00.000Z,,77.22,101.59,,130.64,107.36,,168,,42.96,34.61,131,,186.99,108.55,,58.17,34.94,187,,10.13,10,10,,0.05,79.71,,,43.0671684,22.4085712
ABZ0QQ65,2022-10-19T06:00:00.000Z,,33.93,86.13,,54.57,90.5,,124,,32.1,42.71,55,,69.79,91.21,,38.56,42.97,70,,9.19,9,9,,20.85,37.98,,,44.664514,20.928384
RNVM05M6,2022-10-19T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.17,21,22,6.36,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-10-19T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,21.52,20,22,,,,,,44.652336,20.931675
RQMLY1RN,2022-10-19T06:00:00.000Z,,,,,,,,,,,,,,,,,,,,,22.66,21,23,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-10-19T06:00:00.000Z,,,,,55.46,,,135,,24.38,,55,,75.24,,,47.35,,75,,24.52,23,25,7.91,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-10-19T06:00:00.000Z,,,,,49.43,,,120,,22.19,,49,,54.93,,,28.48,,55,,23.54,22,24,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-10-19T06:00:00.000Z,,,,,44.5,,,100,,20.13,,44,,51.5,,,24.17,,52,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-10-19T05:00:00.000Z,,25.7,46.07,,41.71,48.38,,95,,27.05,31.28,42,,56.36,48.86,,30.91,31.5,56,,15.66,15,16,,19.55,50.14,,,44.797027,20.528377
AC8QFXSV,2022-10-19T05:00:00.000Z,,1.64,3.65,,5.57,3.79,,21,,12.94,10.91,6,,6.49,3.85,,17.53,11.04,6,,15.82,15,16,,-2.75,75.65,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-10-19T05:00:00.000Z,,31.51,31.34,,51.24,33.05,,124,,41.07,32.9,51,,73.69,33.42,,55.55,33.22,74,,8.18,8,8,,-1.02,77.01,,,43.0671684,22.4085712
ABZ0QQ65,2022-10-19T05:00:00.000Z,,26.53,57.02,,41.39,59.78,,104,,31.4,41.14,41,,52.19,60.18,,37.61,41.37,52,,10.75,10,11,,20.59,39.51,,,44.664514,20.928384
A9YQLGCC,2022-10-19T05:00:00.000Z,,29.58,29.16,,49.18,30.69,,112,,30.53,25.78,49,,74.49,31.09,,41.99,26.03,74,,11.09,10,11,,0.97,83.2,,,42.5366089,20.2955676
A3QK8XR1,2022-10-19T05:00:00.000Z,,23.75,37.89,,37.7,39.92,,102,,43.5,55.43,38,,51.77,40.27,,60.29,56,52,,5.19,5,5,,18.65,40.02,,,44.010408,20.91121
A0VTV4M9,2022-10-19T05:00:00.000Z,,39.24,45.71,,64.22,47.97,,154,,57.4,53.56,64,,85.12,48.52,,75.81,54.15,85,,19.5,18,20,,6.08,75.08,,,44.010408,20.91121
AQVRLJYL,2022-10-19T05:00:00.000Z,,,,,,,,,,59.76,28.26,,,,,,108.66,28.78,,,11.32,11,11,,4.97,66.66,,,44.664514,20.928384
AY1R2WBZ,2022-10-19T05:00:00.000Z,,14.1,22.23,,23.39,23.23,,74,,28.29,30.27,23,,26.62,23.39,,34.11,30.5,27,,-3.16,,,,17.93,39.83,,,43.0671684,22.4085712
A2027ZB9,2022-10-19T05:00:00.000Z,,74.65,120.65,,133.48,127.87,,178,,40.98,36.59,133,,168.18,129.42,,49.72,36.94,168,,43.2,41,43,,10.08,77.82,,,44.797027,20.528377
RMQF0HMT,2022-10-19T05:00:00.000Z,,,,,52.35,,,121,,23.43,,52,,69.24,,,49.01,,69,,20.26,19,20,7.05,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-10-19T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,17.02,16,17,10.18,,,,,44.796958999999994,20.475288
RV7PD1M1,2022-10-19T05:00:00.000Z,,,,,30.25,,,80,,19.68,,30,,32.34,,,23.72,,32,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-10-19T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,17.2,16,17,,,,,,44.652336,20.931675
RQCHFQWB,2022-10-19T05:00:00.000Z,,,,,46.3,,,105,,20.85,,46,,52.3,,,27.06,,52,,21.81,21,22,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-10-19T05:00:00.000Z,,,,,,,,,,,,,,,,,,,,,18.78,18,19,,,,,,44.011572999999984,20.925031
A5H2PCSZ,2022-10-19T04:00:00.000Z,,17.21,28.24,,27.08,29.53,,84,,26.54,30.63,27,,29.13,29.72,,29.89,30.84,29,,4.92,5,5,,19.65,44.7,,,44.797027,20.528377
AHVMMMWN,2022-10-19T04:00:00.000Z,,24.31,22.74,,40.91,23.99,,109,,41.28,32.92,41,,58.15,24.24,,56.02,33.24,58,,7.52,7,8,,-1.08,76.47,,,43.0671684,22.4085712
AY1R2WBZ,2022-10-19T04:00:00.000Z,,13.23,20.07,,20.88,21.03,,73,,29.13,31.16,21,,24.69,21.19,,35.32,31.4,25,,-7.11,,,,17.87,38.34,,,43.0671684,22.4085712
A2027ZB9,2022-10-19T04:00:00.000Z,,60.57,95.18,,103.8,100.56,,164,,37.39,32.72,104,,133.55,101.73,,45.15,33.01,134,,37.78,36,38,,9.79,72.39,,,44.797027,20.528377
AC8QFXSV,2022-10-19T04:00:00.000Z,,0.87,2.46,,3.08,2.52,,19,,13.07,11.02,3,,3.58,2.56,,17.69,11.15,4,,15.47,15,15,,-2.74,75.8,,,43.273598233937264,20.002305028664463
ABZ0QQ65,2022-10-19T04:00:00.000Z,,22.76,45.16,,35.44,47.3,,98,,31.18,40.68,35,,43.8,47.57,,37.29,40.92,44,,10.88,10,11,,20.68,39.69,,,44.664514,20.928384
AQVRLJYL,2022-10-19T04:00:00.000Z,,,,,,,,,,59.76,28.26,,,,,,108.66,28.78,,,8.64,8,9,,5.15,62.83,,,44.664514,20.928384
A9YQLGCC,2022-10-19T04:00:00.000Z,,19.51,19.81,,34.39,20.93,,92,,30.33,25.62,34,,51.27,21.22,,41.79,25.88,51,,10.73,10,11,,1.02,82.07,,,42.5366089,20.2955676
A0VTV4M9,2022-10-19T04:00:00.000Z,,35.17,38.5,,58.64,40.63,,152,,57.56,53.73,59,,78.97,41.1,,76.2,54.32,79,,17.45,16,17,,5.92,74.15,,,44.010408,20.91121
A3QK8XR1,2022-10-19T04:00:00.000Z,,20.73,32.06,,32.66,33.7,,98,,43.68,55.73,33,,43.39,33.98,,60.61,56.31,43,,3.63,3,4,,18.79,39.7,,,44.010408,20.91121
RMQF0HMT,2022-10-19T04:00:00.000Z,,,,,40.71,,,98,,22.01,,41,,57.03,,,47.38,,57,,17.62,17,18,11.73,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-10-19T04:00:00.000Z,,,,,32.38,,,83,,19.65,,32,,37.28,,,25.77,,37,,18.54,17,19,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-10-19T04:00:00.000Z,,,,,23.65,,,71,,19.53,,24,,24.92,,,23.61,,25,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-10-19T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,11.67,11,12,,,,,,44.652336,20.931675
RQMLY1RN,2022-10-19T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,14.47,14,14,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-10-19T04:00:00.000Z,,,,,,,,,,,,,,,,,,,,,13.91,13,14,19.03,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-10-19T03:00:00.000Z,,15.87,26.08,,24.36,27.26,,84,,26.64,30.78,24,,26.08,27.41,,29.99,30.99,26,,4.69,4,5,,19.79,44.53,,,44.797027,20.528377
AY1R2WBZ,2022-10-19T03:00:00.000Z,,14.41,22.1,,23.28,23.12,,77,,29.71,31.69,23,,27.23,23.31,,35.97,31.94,27,,-8.64,,,,17.93,37.76,,,43.0671684,22.4085712
A0VTV4M9,2022-10-19T03:00:00.000Z,,32.98,35.35,,55.63,37.28,,148,,57.28,53.58,56,,73.94,37.75,,75.71,54.16,74,,15.9,15,16,,6.19,73.32,,,44.010408,20.91121
A3QK8XR1,2022-10-19T03:00:00.000Z,,19.87,30.34,,30.14,31.81,,102,,43.81,55.92,30,,41.17,32.07,,60.74,56.5,41,,2.67,3,3,,18.85,39.8,,,44.010408,20.91121
AHVMMMWN,2022-10-19T03:00:00.000Z,,18.91,18.6,,31.97,19.58,,104,,42.09,33.54,32,,43.79,19.79,,57.14,33.87,44,,7.99,8,8,,-0.65,76.51,,,43.0671684,22.4085712
A2027ZB9,2022-10-19T03:00:00.000Z,,45.63,63.23,,74.41,66.62,,152,,34.98,29.93,74,,101.13,67.34,,41.82,30.19,101,,31.24,29,31,,9.47,67.55,,,44.797027,20.528377
A9YQLGCC,2022-10-19T03:00:00.000Z,,15.61,16.12,,25.97,16.99,,88,,29.72,25.3,26,,35.5,17.15,,40.89,25.55,36,,10.82,10,11,,1.44,81.76,,,42.5366089,20.2955676
AC8QFXSV,2022-10-19T03:00:00.000Z,,2.2,4.03,,6.09,4.16,,26,,13.15,11.09,6,,7.33,4.23,,17.83,11.22,7,,15.45,15,15,,-2.35,75.43,,,43.273598233937264,20.002305028664463
AQVRLJYL,2022-10-19T03:00:00.000Z,,,,,,,,,,59.76,28.26,,,,,,108.66,28.78,,,9.88,9,10,,5.86,62.21,,,44.664514,20.928384
ABZ0QQ65,2022-10-19T03:00:00.000Z,,22.34,44.13,,35.13,46.17,,99,,31.2,40.7,35,,43.11,46.49,,37.29,40.93,43,,11.65,11,12,,20.82,39.63,,,44.664514,20.928384
RNVM05M6,2022-10-19T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,23.7,22,24,8,,,,,44.796958999999994,20.475288
RMQF0HMT,2022-10-19T03:00:00.000Z,,,,,29.11,,,85,,21.12,,29,,40.88,,,46.36,,41,,15.27,14,15,20.07,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-10-19T03:00:00.000Z,,,,,23.19,,,76,,19.02,,23,,26.09,,,25.04,,26,,18.33,17,18,,,,,,44.798745999999994,20.450184
RQMLY1RN,2022-10-19T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.46,5,5,,,,,,44.011572999999984,20.925031
RH91V0ZQ,2022-10-19T03:00:00.000Z,,,,,,,,,,,,,,,,,,,,,4.84,5,5,,,,,,44.652336,20.931675
RV7PD1M1,2022-10-19T03:00:00.000Z,,,,,20.66,,,67,,19.62,,21,,21.47,,,23.76,,21,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-10-19T02:00:00.000Z,,17.14,27.87,,26.62,29.14,,84,,26.92,31.11,27,,28.57,29.32,,30.29,31.32,29,,5.43,5,5,,19.99,44.46,,,44.797027,20.528377
A0VTV4M9,2022-10-19T02:00:00.000Z,,29.22,31.2,,50.03,32.97,,146,,57.03,53.44,50,,65.37,33.36,,75.26,54.01,65,,14.91,14,15,,6.45,72.98,,,44.010408,20.91121
AQVRLJYL,2022-10-19T02:00:00.000Z,,,,,,,,,,59.76,28.26,,,,,,108.66,28.78,,,8.09,8,8,,6.13,61.09,,,44.664514,20.928384
ABZ0QQ65,2022-10-19T02:00:00.000Z,,22.05,43.48,,34.96,45.56,,99,,31.18,40.72,35,,42.66,45.85,,37.26,40.96,43,,11.5,11,12,,20.97,39.7,,,44.664514,20.928384
AY1R2WBZ,2022-10-19T02:00:00.000Z,,14.93,22.68,,22.88,23.64,,80,,30.26,32.24,23,,25.52,23.8,,36.65,32.49,26,,-8.89,,,,18.02,38.43,,,43.0671684,22.4085712
A3QK8XR1,2022-10-19T02:00:00.000Z,,21.44,33.62,,34.26,35.35,,116,,44.05,56.22,34,,46.24,35.67,,61.1,56.8,46,,2.43,2,2,,18.93,39.9,,,44.010408,20.91121
AC8QFXSV,2022-10-19T02:00:00.000Z,,1.15,2.98,,4.6,3.1,,27,,13.19,11.17,5,,6.71,3.16,,17.88,11.29,7,,16.58,16,17,,-1.88,74.87,,,43.273598233937264,20.002305028664463
AHVMMMWN,2022-10-19T02:00:00.000Z,,24.69,23.88,,40.09,25.14,,116,,42.92,34.03,40,,55.06,25.36,,58.41,34.36,55,,7.91,7,8,,-0.07,75.45,,,43.0671684,22.4085712
A9YQLGCC,2022-10-19T02:00:00.000Z,,20.05,20.86,,34.86,21.99,,93,,29.31,25.06,35,,52.74,22.28,,40.41,25.32,53,,11.19,11,11,,1.93,80.85,,,42.5366089,20.2955676
A2027ZB9,2022-10-19T02:00:00.000Z,,24.25,27.57,,40.96,28.96,,114,,33.69,28.49,41,,50.49,29.24,,39.68,28.73,50,,25.37,24,25,,9.44,63.94,,,44.797027,20.528377
RQMLY1RN,2022-10-19T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,3.32,3,3,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-10-19T02:00:00.000Z,,,,,31.48,,,86,,20.73,,31,,44.09,,,45.94,,44,,14.18,13,14,26.79,,,,,44.82111999999999,20.459113000000002
RNVM05M6,2022-10-19T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,28.15,27,28,3.23,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-10-19T02:00:00.000Z,,,,,,,,,,,,,,,,,,,,,6.02,6,6,,,,,,44.652336,20.931675
RQCHFQWB,2022-10-19T02:00:00.000Z,,,,,24.09,,,78,,18.78,,24,,27.24,,,24.78,,27,,19.66,19,20,,,,,,44.798745999999994,20.450184
RV7PD1M1,2022-10-19T02:00:00.000Z,,,,,17.26,,,66,,19.84,,17,,18.07,,,24.02,,18,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-10-19T01:00:00.000Z,,17.92,29.02,,28.25,30.35,,87,,27.14,31.42,28,,30.04,30.56,,30.55,31.64,30,,5.24,5,5,,20.2,44.4,,,44.797027,20.528377
AQVRLJYL,2022-10-19T01:00:00.000Z,,,,,,,,,,59.76,28.26,,,,,,108.66,28.78,,,8.37,8,8,,6.31,61.14,,,44.664514,20.928384
A9YQLGCC,2022-10-19T01:00:00.000Z,,16.52,17.58,,27.85,18.53,,87,,28.48,24.59,28,,39.06,18.73,,39.18,24.84,39,,11.4,11,11,,2.5,80.14,,,42.5366089,20.2955676
A2027ZB9,2022-10-19T01:00:00.000Z,,23.89,27.02,,39.29,28.42,,114,,33.91,28.72,39,,46.45,28.67,,39.85,28.96,46,,25.77,24,26,,10.01,62.25,,,44.797027,20.528377
A0VTV4M9,2022-10-19T01:00:00.000Z,,30.5,31.7,,47.5,33.28,,152,,57.08,53.63,48,,59.5,33.61,,75.32,54.2,60,,13.38,13,13,,6.72,72.01,,,44.010408,20.91121
ABZ0QQ65,2022-10-19T01:00:00.000Z,,22.13,43.57,,34.59,45.65,,99,,31.21,40.81,35,,42.49,45.91,,37.29,41.04,42,,11.75,11,12,,21.16,39.63,,,44.664514,20.928384
AHVMMMWN,2022-10-19T01:00:00.000Z,,21.41,21.27,,35.75,22.38,,119,,43.54,34.39,36,,51.72,22.63,,59.46,34.73,52,,8.53,8,9,,0.41,75.08,,,43.0671684,22.4085712
AY1R2WBZ,2022-10-19T01:00:00.000Z,,16.87,25.64,,26.45,26.79,,87,,30.58,32.61,26,,29.63,26.98,,37.14,32.87,30,,-9.01,,,,18.1,38.72,,,43.0671684,22.4085712
AC8QFXSV,2022-10-19T01:00:00.000Z,,4.95,6.96,,9.33,7.13,,34,,13.29,11.25,9,,11.69,7.2,,18.01,11.38,12,,19.3,18,19,,-1.17,75.74,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-19T01:00:00.000Z,,26.39,44.39,,41.86,46.62,,133,,44.27,56.57,42,,58.86,47.07,,61.44,57.15,59,,2.35,2,2,,19,39.93,,,44.010408,20.91121
RQMLY1RN,2022-10-19T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,5.63,5,6,,,,,,44.011572999999984,20.925031
RNVM05M6,2022-10-19T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,31.14,29,31,3.6,,,,,44.796958999999994,20.475288
RH91V0ZQ,2022-10-19T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,12.21,12,12,,,,,,44.652336,20.931675
RQCHFQWB,2022-10-19T01:00:00.000Z,,,,,25.78,,,80,,18.54,,26,,29.11,,,24.51,,29,,23.56,22,24,,,,,,44.798745999999994,20.450184
RMQF0HMT,2022-10-19T01:00:00.000Z,,,,,27.86,,,80,,20.26,,28,,42.4,,,45.32,,42,,25.05,24,25,9.67,,,,,44.82111999999999,20.459113000000002
RV7PD1M1,2022-10-19T01:00:00.000Z,,,,,17.98,,,70,,20.17,,18,,19.1,,,24.39,,19,,,,,,,,,,44.664084,20.926728999999998
A5H2PCSZ,2022-10-19T00:00:00.000Z,,18.94,30.66,,29.35,32.05,,89,,27.37,31.77,29,,32.06,32.28,,30.86,31.99,32,,5.51,5,6,,20.43,44.36,,,44.797027,20.528377
A9YQLGCC,2022-10-19T00:00:00.000Z,,18.42,19.92,,30.97,21.03,,91,,27.81,24.2,31,,44.14,21.3,,38.3,24.45,44,,12.09,11,12,,3.04,80.28,,,42.5366089,20.2955676
AC8QFXSV,2022-10-19T00:00:00.000Z,,0.63,2.51,,3.3,2.59,,30,,13.11,11.11,3,,3.46,2.64,,17.8,11.24,3,,19.76,19,20,,-0.55,75.17,,,43.273598233937264,20.002305028664463
A3QK8XR1,2022-10-19T00:00:00.000Z,,30.71,55.52,,48.23,58.28,,151,,44.49,57.02,48,,67.01,58.83,,61.69,57.61,67,,2.78,3,3,,19.07,39.9,,,44.010408,20.91121
AQVRLJYL,2022-10-19T00:00:00.000Z,,,,,,,,,,59.76,28.26,,,,,,108.66,28.78,,,13.01,12,13,,6.59,64.38,,,44.664514,20.928384
A2027ZB9,2022-10-19T00:00:00.000Z,,25.14,29.6,,41.87,30.96,,117,,34.22,28.99,42,,49.89,31.28,,40.26,29.24,50,,23.64,22,24,,10.92,59.18,,,44.797027,20.528377
AY1R2WBZ,2022-10-19T00:00:00.000Z,,21.05,32.19,,33.58,33.61,,93,,30.77,32.88,34,,38.41,33.85,,37.48,33.13,38,,-8.25,,,,18.2,39.56,,,43.0671684,22.4085712
A0VTV4M9,2022-10-19T00:00:00.000Z,,34.83,39.56,,56.22,41.57,,157,,57.8,54.38,56,,74.81,41.99,,76.47,54.96,75,,14.58,14,15,,7.03,70.92,,,44.010408,20.91121
AHVMMMWN,2022-10-19T00:00:00.000Z,,27.96,28.06,,44.83,29.5,,137,,44.98,35.53,45,,62.98,29.77,,61.55,35.89,63,,8.84,8,9,,0.93,73.54,,,43.0671684,22.4085712
ABZ0QQ65,2022-10-19T00:00:00.000Z,,22.41,44.5,,35.79,46.57,,100,,31.22,40.88,36,,44.49,46.9,,37.28,41.11,44,,12.94,12,13,,21.39,39.73,,,44.664514,20.928384
RV7PD1M1,2022-10-19T00:00:00.000Z,,,,,23.88,,,77,,20.43,,24,,24.86,,,24.68,,25,,,,,,,,,,44.664084,20.926728999999998
RH91V0ZQ,2022-10-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,10.08,10,10,,,,,,44.652336,20.931675
RQMLY1RN,2022-10-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,9.06,9,9,,,,,,44.011572999999984,20.925031
RMQF0HMT,2022-10-19T00:00:00.000Z,,,,,25.63,,,77,,20.03,,26,,36.6,,,44.89,,37,,25.54,24,26,18.26,,,,,44.82111999999999,20.459113000000002
RQCHFQWB,2022-10-19T00:00:00.000Z,,,,,25.75,,,79,,18.31,,26,,30.06,,,24.23,,30,,27.81,26,28,,,,,,44.798745999999994,20.450184
RNVM05M6,2022-10-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,34.01,32,34,3.99,,,,,44.796958999999994,20.475288
A5H2PCSZ,2022-10-18T23:00:00.000Z,,19.21,31.46,,30.22,32.93,,91,,27.54,32.1,30,,32.52,33.17,,31.07,32.31,33,,5.86,6,6,,20.64,44.37,,,44.797027,20.528377
